seqnames	start	end	width	strand	Median
7	25000001	26000000	1000000	*	-0.557210087953432
7	26000001	27000000	1000000	*	-0.175961947361064
7	27000001	28000000	1000000	*	-0.32626357521301
7	28000001	29000000	1000000	*	-0.226609201562485
7	29000001	30000000	1000000	*	-0.504041928639287
7	30000001	31000000	1000000	*	-0.59535563162996
7	31000001	32000000	1000000	*	-0.561448224689604
7	32000001	33000000	1000000	*	-0.0693675988850183
7	33000001	34000000	1000000	*	-0.211284067373048
7	34000001	35000000	1000000	*	-0.356218229383497
7	36000001	37000000	1000000	*	0.228606566580366
7	37000001	38000000	1000000	*	-0.345999003308695
7	38000001	39000000	1000000	*	-0.278020743748335
7	39000001	40000000	1000000	*	-0.162775543777976
7	40000001	41000000	1000000	*	0.216471328110425
7	41000001	42000000	1000000	*	0.00518340338451237
7	42000001	43000000	1000000	*	-0.382967951726953
7	43000001	44000000	1000000	*	-0.387343135317435
7	44000001	45000000	1000000	*	-0.623319774610392
7	45000001	46000000	1000000	*	-0.443219370704675
7	46000001	47000000	1000000	*	-0.230240411870056
7	47000001	48000000	1000000	*	-0.0992156373183011
7	48000001	49000000	1000000	*	-0.317320266627759
7	49000001	50000000	1000000	*	-0.0093764160804181
7	50000001	51000000	1000000	*	NA
7	51000001	52000000	1000000	*	-0.659514828235393
7	52000001	53000000	1000000	*	0.295169929518487
7	53000001	54000000	1000000	*	0.206404740577744
7	54000001	55000000	1000000	*	-0.0930840681497483
7	55000001	56000000	1000000	*	-0.119704309475258
7	67000001	68000000	1000000	*	0.315837229248256
7	68000001	69000000	1000000	*	0.343064456592071
7	69000001	70000000	1000000	*	-0.0274606523649684
7	70000001	71000000	1000000	*	0.129887361668618
7	71000001	72000000	1000000	*	0.130080461658335
7	73000001	74000000	1000000	*	0.333581499566094
7	75000001	76000000	1000000	*	-0.1408833559995
7	77000001	78000000	1000000	*	0.323552356502691
7	78000001	79000000	1000000	*	0.47368234655683
7	79000001	80000000	1000000	*	0.587656372879467
7	80000001	81000000	1000000	*	0.570700105942253
7	81000001	82000000	1000000	*	0.931725117512486
7	82000001	83000000	1000000	*	0.513019353100762
7	83000001	84000000	1000000	*	0.597146401302957
7	84000001	85000000	1000000	*	0.584119317436635
7	85000001	86000000	1000000	*	0.576546821251311
7	86000001	87000000	1000000	*	0.0827338347674283
7	87000001	88000000	1000000	*	0.184297742703931
7	88000001	89000000	1000000	*	0.39541682595893
7	89000001	90000000	1000000	*	0.365230545818733
7	90000001	91000000	1000000	*	-0.0296689690292347
7	91000001	92000000	1000000	*	0.228027780003383
7	92000001	93000000	1000000	*	7.26198133945907
7	93000001	94000000	1000000	*	0.144675520496845
7	94000001	95000000	1000000	*	0.397862856349978
7	95000001	96000000	1000000	*	-0.121921449316697
7	96000001	97000000	1000000	*	-0.122655724676452
7	97000001	98000000	1000000	*	0.0557040033812927
7	98000001	99000000	1000000	*	0.287697510418545
7	99000001	100000000	1000000	*	-0.0351988078955488
7	100000001	101000000	1000000	*	NA
7	101000001	102000000	1000000	*	4.97104524156956
7	103000001	104000000	1000000	*	0.0346133229329127
7	104000001	105000000	1000000	*	-0.0387811568106757
7	105000001	106000000	1000000	*	-0.0767161808962852
7	106000001	107000000	1000000	*	-0.0270177975294937
7	107000001	108000000	1000000	*	0.352043232387975
7	108000001	109000000	1000000	*	0.183182650920558
7	109000001	110000000	1000000	*	0.502419414570373
7	110000001	111000000	1000000	*	0.19601716144534
7	111000001	112000000	1000000	*	0.0634226920439177
7	112000001	113000000	1000000	*	0.0962410080186595
7	113000001	114000000	1000000	*	0.317009825373935
7	114000001	115000000	1000000	*	0.427142187248237
7	115000001	116000000	1000000	*	0.597513515191141
7	116000001	117000000	1000000	*	-0.0385644754683474
7	117000001	118000000	1000000	*	0.231610028354039
7	118000001	119000000	1000000	*	0.593358356748606
7	119000001	120000000	1000000	*	0.441535821976167
7	120000001	121000000	1000000	*	0.316579961115976
7	121000001	122000000	1000000	*	0.169044027266599
7	122000001	123000000	1000000	*	0.31445638534665
7	123000001	124000000	1000000	*	0.233796060491111
7	124000001	125000000	1000000	*	0.425105265360021
7	125000001	126000000	1000000	*	0.523326027764155
7	126000001	127000000	1000000	*	-0.117738289403866
7	127000001	128000000	1000000	*	-0.498135623948509
7	128000001	129000000	1000000	*	-0.0937462092719634
7	129000001	130000000	1000000	*	0.380728525979671
7	131000001	132000000	1000000	*	-0.144279001155687
7	132000001	133000000	1000000	*	-0.480979167800705
7	133000001	134000000	1000000	*	0.0296871090602282
7	134000001	135000000	1000000	*	3.52941259194252
7	135000001	136000000	1000000	*	0.082440820733341
7	136000001	137000000	1000000	*	0.219343884381332
7	137000001	138000000	1000000	*	-0.0117323786645954
7	138000001	139000000	1000000	*	0.0853545924821835
7	139000001	140000000	1000000	*	NA
7	140000001	141000000	1000000	*	1.32566685868191
7	141000001	142000000	1000000	*	-0.372407725327755
7	144000001	145000000	1000000	*	0.0438867138115368
7	145000001	146000000	1000000	*	0.375277461369523
7	146000001	147000000	1000000	*	0.556939226198301
7	147000001	148000000	1000000	*	0.01610259544395
7	148000001	149000000	1000000	*	5.30637179322114
7	150000001	151000000	1000000	*	-0.948156575325359
7	151000001	152000000	1000000	*	-0.435078021412066
7	152000001	153000000	1000000	*	3.68033869209905
7	155000001	156000000	1000000	*	-1.07432963625841
7	156000001	157000000	1000000	*	-0.323743031477953
7	157000001	158000000	1000000	*	-1.13144354669213
7	158000001	159000000	1000000	*	-0.937789801417047
8	1000001	2000000	1000000	*	-1.15852995100072
8	2000001	3000000	1000000	*	-0.535491048090059
8	3000001	4000000	1000000	*	4.24958585145919
8	4000001	5000000	1000000	*	0.251752892597986
8	5000001	6000000	1000000	*	-0.130774448591553
8	6000001	7000000	1000000	*	-0.252665492467355
8	8000001	9000000	1000000	*	-0.13861747505641
8	9000001	10000000	1000000	*	-0.380294185545295
8	10000001	11000000	1000000	*	-0.843779776153472
8	11000001	12000000	1000000	*	-0.599458821411464
8	13000001	14000000	1000000	*	0.543803368951513
8	14000001	15000000	1000000	*	0.610950829221688
8	15000001	16000000	1000000	*	0.262801826333393
8	16000001	17000000	1000000	*	0.431243001918043
8	17000001	18000000	1000000	*	0.283030578619717
8	18000001	19000000	1000000	*	-0.102687040565259
8	19000001	20000000	1000000	*	-0.242284506920028
8	20000001	21000000	1000000	*	-0.286095082965996
8	21000001	22000000	1000000	*	-0.547658992910444
8	22000001	23000000	1000000	*	-0.15627933396146
8	23000001	24000000	1000000	*	-0.33158514949545
8	24000001	25000000	1000000	*	-0.0314093552137905
8	25000001	26000000	1000000	*	-0.257447861087431
8	26000001	27000000	1000000	*	-0.411684230758954
8	27000001	28000000	1000000	*	-0.279313723364352
8	28000001	29000000	1000000	*	-0.00657776785353394
8	29000001	30000000	1000000	*	1.24199493281939
8	30000001	31000000	1000000	*	0.282670832198001
8	31000001	32000000	1000000	*	-0.0471163864614502
8	32000001	33000000	1000000	*	0.150476813508256
8	33000001	34000000	1000000	*	-0.0620194217220202
8	34000001	35000000	1000000	*	0.243688867892912
8	35000001	36000000	1000000	*	-0.0565234863683209
8	36000001	37000000	1000000	*	-0.0736260923140478
8	37000001	38000000	1000000	*	-0.345728092890918
8	38000001	39000000	1000000	*	0.212844193307853
8	39000001	40000000	1000000	*	0.405407099378401
8	40000001	41000000	1000000	*	-0.418454302730876
8	41000001	42000000	1000000	*	-0.170260269050203
8	42000001	43000000	1000000	*	0.288589708599886
8	47000001	48000000	1000000	*	-0.785384944459991
8	48000001	49000000	1000000	*	NA
8	49000001	50000000	1000000	*	-0.694208531658364
8	50000001	51000000	1000000	*	0.249917495931601
8	51000001	52000000	1000000	*	0.457915299346046
8	52000001	53000000	1000000	*	-0.0251220106182886
8	53000001	54000000	1000000	*	0.0147651972247891
8	54000001	55000000	1000000	*	-0.179041034622348
8	55000001	56000000	1000000	*	-0.14785038142329
8	56000001	57000000	1000000	*	-0.199043279647931
8	57000001	58000000	1000000	*	0.570127831247166
8	58000001	59000000	1000000	*	-0.345579826258721
8	59000001	60000000	1000000	*	1.99089029272874
8	60000001	61000000	1000000	*	0.319427497588746
8	61000001	62000000	1000000	*	-0.2958748457769
8	62000001	63000000	1000000	*	1.77447689529019
8	63000001	64000000	1000000	*	0.0266352372233732
8	64000001	65000000	1000000	*	0.022530584283413
8	65000001	66000000	1000000	*	-0.0108164831066765
8	66000001	67000000	1000000	*	-0.0374176455865281
8	67000001	68000000	1000000	*	0.125331557669609
8	68000001	69000000	1000000	*	1.00741657630196
8	69000001	70000000	1000000	*	0.167903278659915
8	70000001	71000000	1000000	*	0.00470922734939683
8	71000001	72000000	1000000	*	0.0483423844705424
8	72000001	73000000	1000000	*	-0.19122509576306
8	73000001	74000000	1000000	*	-0.280617364949978
8	74000001	75000000	1000000	*	0.125002536622973
8	75000001	76000000	1000000	*	-0.136761014100049
8	76000001	77000000	1000000	*	0.479236475325014
8	77000001	78000000	1000000	*	8.26436200802502
8	78000001	79000000	1000000	*	0.544442359052592
8	79000001	80000000	1000000	*	0.422203463763706
8	80000001	81000000	1000000	*	-0.131670565904137
8	81000001	82000000	1000000	*	-0.0631412062313297
8	82000001	83000000	1000000	*	0.287507625753628
8	83000001	84000000	1000000	*	0.727749582772002
8	84000001	85000000	1000000	*	0.467890887056978
8	85000001	86000000	1000000	*	0.560098920808009
8	87000001	88000000	1000000	*	0.19418314221543
8	88000001	89000000	1000000	*	0.48442247832884
8	89000001	90000000	1000000	*	0.510637936529984
8	90000001	91000000	1000000	*	0.417975851858079
8	91000001	92000000	1000000	*	0.0238471119091281
8	92000001	93000000	1000000	*	0.207409680099212
8	93000001	94000000	1000000	*	0.157412394223677
8	94000001	95000000	1000000	*	-0.174314464309094
8	95000001	96000000	1000000	*	0.128579817756456
8	96000001	97000000	1000000	*	-0.336810411439106
8	97000001	98000000	1000000	*	-0.342672589949025
8	98000001	99000000	1000000	*	-0.176669948370324
8	99000001	100000000	1000000	*	-0.24718884972868
8	100000001	101000000	1000000	*	0.457571640015704
8	101000001	102000000	1000000	*	-0.112334146484833
8	102000001	103000000	1000000	*	-0.447504098226234
8	103000001	104000000	1000000	*	-0.156685903816151
8	104000001	105000000	1000000	*	-0.0188304031929112
8	105000001	106000000	1000000	*	-0.0217101511948959
8	106000001	107000000	1000000	*	0.448820903480733
8	107000001	108000000	1000000	*	0.281078514073472
8	108000001	109000000	1000000	*	0.114702281061504
8	109000001	110000000	1000000	*	0.223604108685153
8	110000001	111000000	1000000	*	0.167872802841623
8	111000001	112000000	1000000	*	0.716965130338717
8	112000001	113000000	1000000	*	0.704423772277164
8	113000001	114000000	1000000	*	0.619094520539195
8	114000001	115000000	1000000	*	0.426614992697346
8	115000001	116000000	1000000	*	0.572379073196407
8	116000001	117000000	1000000	*	0.375436462719803
8	117000001	118000000	1000000	*	5.64362058465303
8	118000001	119000000	1000000	*	-0.14363588540939
8	119000001	120000000	1000000	*	-0.216712039061396
8	120000001	121000000	1000000	*	0.055714968494064
8	121000001	122000000	1000000	*	0.0145653099158616
8	122000001	123000000	1000000	*	0.175274397684453
8	123000001	124000000	1000000	*	-0.323596089173179
8	124000001	125000000	1000000	*	-0.0454031601928666
8	125000001	126000000	1000000	*	-0.111288118646743
8	126000001	127000000	1000000	*	-0.280624001994659
8	127000001	128000000	1000000	*	-0.107670555491401
8	128000001	129000000	1000000	*	-0.465598695832095
8	129000001	130000000	1000000	*	-0.537997133519332
8	130000001	131000000	1000000	*	-0.168798194338112
8	131000001	132000000	1000000	*	-0.166949169015349
8	132000001	133000000	1000000	*	-0.222894506560004
8	133000001	134000000	1000000	*	-0.557613285866235
8	134000001	135000000	1000000	*	-0.596476264916943
8	135000001	136000000	1000000	*	-0.649105896170504
8	136000001	137000000	1000000	*	-0.720052888822857
8	137000001	138000000	1000000	*	-0.103763730046157
8	138000001	139000000	1000000	*	0.0213904274032904
8	139000001	140000000	1000000	*	-0.659673525082502
8	140000001	141000000	1000000	*	-0.834991902182639
8	141000001	142000000	1000000	*	-0.0971577028577745
8	142000001	143000000	1000000	*	NA
8	143000001	144000000	1000000	*	-2.21111946136882
8	144000001	145000000	1000000	*	-2.0094215580037
9	1000001	2000000	1000000	*	-0.307711747634009
9	2000001	3000000	1000000	*	-0.174909304253383
9	3000001	4000000	1000000	*	0.108907174991554
9	4000001	5000000	1000000	*	-0.283511095168264
9	5000001	6000000	1000000	*	4.2011027895364
9	6000001	7000000	1000000	*	0.0900781849015986
9	7000001	8000000	1000000	*	-0.205645770492778
9	8000001	9000000	1000000	*	0.249448260166857
9	9000001	10000000	1000000	*	0.641035598152169
9	10000001	11000000	1000000	*	0.615571046291826
9	11000001	12000000	1000000	*	0.495323897175536
9	12000001	13000000	1000000	*	0.423699504819619
9	13000001	14000000	1000000	*	0.0572529583647448
9	14000001	15000000	1000000	*	-0.163602318626215
9	15000001	16000000	1000000	*	2.53756392129754
9	16000001	17000000	1000000	*	-0.237030812108732
9	17000001	18000000	1000000	*	0.0657350265997545
9	18000001	19000000	1000000	*	-0.289123241931245
9	19000001	20000000	1000000	*	0.015032369620802
9	20000001	21000000	1000000	*	0.00900508040996874
9	21000001	22000000	1000000	*	2.79220211977775
9	22000001	23000000	1000000	*	3.60545276723283
9	23000001	24000000	1000000	*	0.204037496366009
9	24000001	25000000	1000000	*	0.360771511552169
9	25000001	26000000	1000000	*	0.441922326580106
9	26000001	27000000	1000000	*	0.151495909441963
9	27000001	28000000	1000000	*	-0.122758875865828
9	28000001	29000000	1000000	*	0.24681978503581
9	29000001	30000000	1000000	*	0.464907484474754
9	30000001	31000000	1000000	*	0.42387783315308
9	31000001	32000000	1000000	*	0.358692569995338
9	32000001	33000000	1000000	*	-0.118616908566188
9	33000001	34000000	1000000	*	2.32256801355496
9	34000001	35000000	1000000	*	-0.261313740452639
9	35000001	36000000	1000000	*	0.614113237645626
9	36000001	37000000	1000000	*	0.340204324924332
9	37000001	38000000	1000000	*	0.0823532316109963
9	71000001	72000000	1000000	*	-0.261213432819915
9	72000001	73000000	1000000	*	-0.316013393207979
9	73000001	74000000	1000000	*	-0.248499040791387
9	74000001	75000000	1000000	*	0.274321157716668
9	75000001	76000000	1000000	*	0.323498268983727
9	76000001	77000000	1000000	*	0.489738686184542
9	77000001	78000000	1000000	*	0.0645822937778522
9	78000001	79000000	1000000	*	-0.124505248567418
9	79000001	80000000	1000000	*	0.0358402253327556
9	80000001	81000000	1000000	*	-0.101611896265945
9	81000001	82000000	1000000	*	-0.23168861231987
9	82000001	83000000	1000000	*	-0.246811218698473
9	83000001	84000000	1000000	*	0.216398472415373
9	84000001	85000000	1000000	*	-0.0814110777149404
9	85000001	86000000	1000000	*	-0.316378105072532
9	86000001	87000000	1000000	*	5.41054319803831
9	87000001	88000000	1000000	*	-0.398163486666418
9	88000001	89000000	1000000	*	0.146541838514052
9	89000001	90000000	1000000	*	-0.418325539030962
9	90000001	91000000	1000000	*	-0.0838537062835301
9	91000001	92000000	1000000	*	-0.340540500357891
9	93000001	94000000	1000000	*	-0.620699358283405
9	94000001	95000000	1000000	*	-0.299227712508375
9	95000001	96000000	1000000	*	-0.240492347351668
9	96000001	97000000	1000000	*	-0.666634215064642
9	97000001	98000000	1000000	*	-0.0761015844800035
9	98000001	99000000	1000000	*	-0.223982455039113
9	100000001	101000000	1000000	*	-0.252568882934862
9	101000001	102000000	1000000	*	-0.541174606540888
9	102000001	103000000	1000000	*	-0.243067627185684
9	103000001	104000000	1000000	*	0.00190799442001721
9	104000001	105000000	1000000	*	-0.0618330482703428
9	105000001	106000000	1000000	*	0.537122564532006
9	106000001	107000000	1000000	*	0.475383957051373
9	107000001	108000000	1000000	*	0.325401950867136
9	108000001	109000000	1000000	*	-0.0612998568998065
9	109000001	110000000	1000000	*	-0.289989156240228
9	110000001	111000000	1000000	*	-0.136075383518776
9	111000001	112000000	1000000	*	-0.354591593814826
9	112000001	113000000	1000000	*	-0.346799757851274
9	113000001	114000000	1000000	*	0.0696102281998599
9	114000001	115000000	1000000	*	0.249967665148097
9	115000001	116000000	1000000	*	-0.328445817574773
9	116000001	117000000	1000000	*	-0.522081150477718
9	117000001	118000000	1000000	*	-0.367424925593835
9	118000001	119000000	1000000	*	-0.24863537351241
9	119000001	120000000	1000000	*	-0.521918487254106
9	120000001	121000000	1000000	*	-0.145739446421037
9	121000001	122000000	1000000	*	-0.0834700445581561
9	122000001	123000000	1000000	*	-0.689381048646946
9	123000001	124000000	1000000	*	-0.278719726521092
9	124000001	125000000	1000000	*	-0.411271769650075
9	125000001	126000000	1000000	*	-0.128055361332367
9	126000001	127000000	1000000	*	-0.113239784113332
9	127000001	128000000	1000000	*	-0.0487768371704553
9	128000001	129000000	1000000	*	-0.019382512261227
9	129000001	130000000	1000000	*	-0.355623429430029
9	130000001	131000000	1000000	*	-0.0724890361004578
9	131000001	132000000	1000000	*	0.25279802764026
9	132000001	133000000	1000000	*	-0.140712028615767
9	134000001	135000000	1000000	*	-0.131281485194328
9	135000001	136000000	1000000	*	0.214683091762903
9	136000001	137000000	1000000	*	0.735340914672757
9	137000001	138000000	1000000	*	NA
9	138000001	139000000	1000000	*	-1.43795601971481
9	139000001	140000000	1000000	*	NA
9	140000001	141000000	1000000	*	-1.09867924124794
10	1000001	2000000	1000000	*	-0.986633683847026
10	2000001	3000000	1000000	*	-0.244076708371967
10	3000001	4000000	1000000	*	-0.265625461712775
10	4000001	5000000	1000000	*	-0.15268547487579
10	5000001	6000000	1000000	*	-0.45977634114659
10	6000001	7000000	1000000	*	-0.288995706199546
10	7000001	8000000	1000000	*	-0.214986681896571
10	8000001	9000000	1000000	*	0.0971345155570059
10	9000001	10000000	1000000	*	0.502436776416579
10	10000001	11000000	1000000	*	-0.116836634194594
10	11000001	12000000	1000000	*	-0.114360378684822
10	12000001	13000000	1000000	*	0.317347158983355
10	13000001	14000000	1000000	*	0.135504355985174
10	14000001	15000000	1000000	*	-0.103954967739154
10	15000001	16000000	1000000	*	-0.066690735743624
10	16000001	17000000	1000000	*	0.0907335503981655
10	19000001	20000000	1000000	*	0.377569265908688
10	20000001	21000000	1000000	*	0.15626108004208
10	21000001	22000000	1000000	*	0.160953696020746
10	22000001	23000000	1000000	*	-0.0499885085328752
10	23000001	24000000	1000000	*	-0.158657789664166
10	24000001	25000000	1000000	*	-0.139940179025311
10	25000001	26000000	1000000	*	0.0258925146826119
10	26000001	27000000	1000000	*	-0.073846809928512
10	27000001	28000000	1000000	*	4.19043943597793
10	28000001	29000000	1000000	*	0.18663326200408
10	29000001	30000000	1000000	*	-0.360511175045843
10	30000001	31000000	1000000	*	0.168920476007659
10	31000001	32000000	1000000	*	-0.327826910568944
10	32000001	33000000	1000000	*	0.129555337730505
10	33000001	34000000	1000000	*	-0.317987782951299
10	34000001	35000000	1000000	*	0.0163802200430107
10	35000001	36000000	1000000	*	0.116073733843219
10	36000001	37000000	1000000	*	0.0157400968575161
10	37000001	38000000	1000000	*	NA
10	43000001	44000000	1000000	*	-0.6185976242026
10	44000001	45000000	1000000	*	-0.641117479998444
10	45000001	46000000	1000000	*	-0.702963306416357
10	50000001	51000000	1000000	*	-0.924223202285514
10	52000001	53000000	1000000	*	-0.12629773671512
10	53000001	54000000	1000000	*	3.09524861899428
10	54000001	55000000	1000000	*	NA
10	55000001	56000000	1000000	*	0.558705970426421
10	56000001	57000000	1000000	*	0.591893465733349
10	57000001	58000000	1000000	*	0.525751584613278
10	58000001	59000000	1000000	*	0.489296735109889
10	59000001	60000000	1000000	*	0.382555876282543
10	60000001	61000000	1000000	*	NA
10	61000001	62000000	1000000	*	NA
10	62000001	63000000	1000000	*	-0.0233875362983992
10	63000001	64000000	1000000	*	0.208667767912977
10	64000001	65000000	1000000	*	NA
10	65000001	66000000	1000000	*	0.0718639729387078
10	66000001	67000000	1000000	*	0.515115213040345
10	67000001	68000000	1000000	*	0.678486709634144
10	68000001	69000000	1000000	*	0.535487046543506
10	69000001	70000000	1000000	*	0.311281460883534
10	70000001	71000000	1000000	*	0.557621192020033
10	71000001	72000000	1000000	*	-0.349514634165812
10	72000001	73000000	1000000	*	-0.879566619793079
10	73000001	74000000	1000000	*	-0.831841951264201
10	74000001	75000000	1000000	*	1.5926525071967
10	75000001	76000000	1000000	*	0.222086709299018
10	76000001	77000000	1000000	*	0.424251305950555
10	77000001	78000000	1000000	*	-0.590189145626457
10	78000001	79000000	1000000	*	-0.452675837152713
10	79000001	80000000	1000000	*	-0.700736552771839
10	80000001	81000000	1000000	*	-1.26583563747075
10	82000001	83000000	1000000	*	-0.466195838958647
10	83000001	84000000	1000000	*	0.164537366290312
10	84000001	85000000	1000000	*	0.205425907586402
10	85000001	86000000	1000000	*	-0.237326129815113
10	86000001	87000000	1000000	*	-0.283751796611742
10	87000001	88000000	1000000	*	-0.838951441614083
10	88000001	89000000	1000000	*	-0.0392548759462829
10	90000001	91000000	1000000	*	0.102040957080631
10	91000001	92000000	1000000	*	-0.17357094676245
10	92000001	93000000	1000000	*	-0.271059647694877
10	93000001	94000000	1000000	*	0.0920994083425664
10	94000001	95000000	1000000	*	0.316269867423113
10	95000001	96000000	1000000	*	-0.264552319488184
10	96000001	97000000	1000000	*	0.287811052668213
10	97000001	98000000	1000000	*	0.489236035747293
10	98000001	99000000	1000000	*	0.209197285494422
10	99000001	100000000	1000000	*	-0.310127304722424
10	100000001	101000000	1000000	*	-0.37751845524103
10	101000001	102000000	1000000	*	-0.144011477148042
10	102000001	103000000	1000000	*	-0.374766648896328
10	103000001	104000000	1000000	*	0.289217970005346
10	104000001	105000000	1000000	*	0.0841661545269557
10	105000001	106000000	1000000	*	-0.151920527375105
10	106000001	107000000	1000000	*	-0.545458098062044
10	107000001	108000000	1000000	*	-0.0195368534745475
10	108000001	109000000	1000000	*	0.132802527380676
10	109000001	110000000	1000000	*	0.156996179924397
10	110000001	111000000	1000000	*	-0.0523143216227906
10	111000001	112000000	1000000	*	-0.261660759824099
10	112000001	113000000	1000000	*	5.01986788164468
10	113000001	114000000	1000000	*	-0.590378865473105
10	114000001	115000000	1000000	*	-0.15246118871512
10	115000001	116000000	1000000	*	-0.229197051918044
10	116000001	117000000	1000000	*	NA
10	117000001	118000000	1000000	*	0.00937191207899896
10	118000001	119000000	1000000	*	-0.330211680324069
10	119000001	120000000	1000000	*	-0.347265200025207
10	120000001	121000000	1000000	*	-0.1191085130216
10	121000001	122000000	1000000	*	-0.14953910302248
10	122000001	123000000	1000000	*	-0.683548096828704
10	123000001	124000000	1000000	*	0.147914095966281
10	124000001	125000000	1000000	*	-0.748044892693648
10	125000001	126000000	1000000	*	NA
10	126000001	127000000	1000000	*	-0.264736774607695
10	127000001	128000000	1000000	*	-0.508239134451778
10	129000001	130000000	1000000	*	-0.48613942962106
10	130000001	131000000	1000000	*	-0.558072454037806
10	131000001	132000000	1000000	*	-0.865203368219832
10	132000001	133000000	1000000	*	-0.950699508649501
10	134000001	135000000	1000000	*	-2.84226598375918
11	1000001	2000000	1000000	*	NA
11	2000001	3000000	1000000	*	-1.37951858476897
11	5000001	6000000	1000000	*	-0.0912614805067129
11	6000001	7000000	1000000	*	-0.651287245161324
11	7000001	8000000	1000000	*	-0.354894987379601
11	8000001	9000000	1000000	*	-0.45150997834108
11	9000001	10000000	1000000	*	0.215946028536731
11	10000001	11000000	1000000	*	-0.379121898673216
11	11000001	12000000	1000000	*	-0.647272100294596
11	12000001	13000000	1000000	*	-0.269086970654937
11	13000001	14000000	1000000	*	-0.569580241154651
11	14000001	15000000	1000000	*	-0.0804113678375127
11	15000001	16000000	1000000	*	-0.620614782607757
11	16000001	17000000	1000000	*	-0.135386961186072
11	17000001	18000000	1000000	*	-0.388677374610889
11	18000001	19000000	1000000	*	-0.185103619376561
11	19000001	20000000	1000000	*	-0.757636689791358
11	20000001	21000000	1000000	*	-0.301787429702698
11	21000001	22000000	1000000	*	0.0360395026438096
11	22000001	23000000	1000000	*	0.237168479852281
11	23000001	24000000	1000000	*	0.381734777096786
11	24000001	25000000	1000000	*	0.514798682275839
11	25000001	26000000	1000000	*	0.507881970896379
11	26000001	27000000	1000000	*	0.269214254632747
11	27000001	28000000	1000000	*	-0.306140772906835
11	28000001	29000000	1000000	*	0.22616707842743
11	29000001	30000000	1000000	*	0.19038046449237
11	30000001	31000000	1000000	*	-0.216707922851407
11	31000001	32000000	1000000	*	0.129056334689203
11	32000001	33000000	1000000	*	4.87382142492361
11	33000001	34000000	1000000	*	-0.115073649035707
11	34000001	35000000	1000000	*	-0.367007094683164
11	35000001	36000000	1000000	*	-0.562515250892478
11	36000001	37000000	1000000	*	-0.595326122762443
11	37000001	38000000	1000000	*	0.370942403446503
11	38000001	39000000	1000000	*	0.588614038017009
11	39000001	40000000	1000000	*	0.559240324030838
11	40000001	41000000	1000000	*	0.344363775451602
11	41000001	42000000	1000000	*	0.425902155330573
11	42000001	43000000	1000000	*	0.0233260369631979
11	43000001	44000000	1000000	*	0.720949062368376
11	44000001	45000000	1000000	*	-0.507234415911016
11	45000001	46000000	1000000	*	-0.66582193889222
11	46000001	47000000	1000000	*	0.239944655606443
11	47000001	48000000	1000000	*	0.199984903720126
11	55000001	56000000	1000000	*	0.634238116313347
11	56000001	57000000	1000000	*	-0.160057569896463
11	57000001	58000000	1000000	*	-0.102904197154626
11	58000001	59000000	1000000	*	-0.36909798726877
11	59000001	60000000	1000000	*	-0.117674990371802
11	60000001	61000000	1000000	*	-0.510497161264111
11	61000001	62000000	1000000	*	-0.773917834714227
11	62000001	63000000	1000000	*	0.164825533225331
11	63000001	64000000	1000000	*	-0.170121985961323
11	64000001	65000000	1000000	*	4.85920305921693
11	65000001	66000000	1000000	*	-0.477866860784101
11	66000001	67000000	1000000	*	-0.468025304971405
11	68000001	69000000	1000000	*	-0.774263555604647
11	70000001	71000000	1000000	*	-0.727951231593767
11	72000001	73000000	1000000	*	-0.437499397646286
11	73000001	74000000	1000000	*	0.0980741534377072
11	74000001	75000000	1000000	*	0.666657525505081
11	75000001	76000000	1000000	*	-0.52537135395705
11	76000001	77000000	1000000	*	-0.655351967745871
11	77000001	78000000	1000000	*	0.00574850681041688
11	78000001	79000000	1000000	*	-0.441169833062973
11	79000001	80000000	1000000	*	-0.463765917366399
11	80000001	81000000	1000000	*	0.401132165615982
11	81000001	82000000	1000000	*	0.262185946888041
11	82000001	83000000	1000000	*	0.0940866262786659
11	83000001	84000000	1000000	*	-0.0293091972046006
11	84000001	85000000	1000000	*	0.442572372083644
11	85000001	86000000	1000000	*	5.34179622838515
11	86000001	87000000	1000000	*	-0.12943700380546
11	87000001	88000000	1000000	*	NA
11	88000001	89000000	1000000	*	0.377482806370162
11	90000001	91000000	1000000	*	0.497155467245602
11	91000001	92000000	1000000	*	0.0365631374454737
11	92000001	93000000	1000000	*	-0.403841640521376
11	93000001	94000000	1000000	*	-0.321235443979287
11	94000001	95000000	1000000	*	-0.0629281660879877
11	95000001	96000000	1000000	*	-0.187082312778773
11	97000001	98000000	1000000	*	0.664695702416498
11	98000001	99000000	1000000	*	0.605894037434148
11	99000001	100000000	1000000	*	0.525846257442829
11	100000001	101000000	1000000	*	0.16375891027422
11	101000001	102000000	1000000	*	0.114667012070145
11	102000001	103000000	1000000	*	1.58155255730179
11	103000001	104000000	1000000	*	0.238795992822037
11	104000001	105000000	1000000	*	0.373694771669289
11	105000001	106000000	1000000	*	0.646244578610809
11	106000001	107000000	1000000	*	0.261756756365109
11	107000001	108000000	1000000	*	0.241365722120748
11	108000001	109000000	1000000	*	0.124553637004005
11	109000001	110000000	1000000	*	-0.173787336888286
11	110000001	111000000	1000000	*	-0.152337374851281
11	111000001	112000000	1000000	*	0.0337614887967092
11	112000001	113000000	1000000	*	-0.702451535091256
11	113000001	114000000	1000000	*	-0.369204310503832
